guid,avgStars,reviewCount
oOuDUUFRu8hAbzjd9ZendA,4.15,13
j7QuHGTuFCkm585AOnmu_A,4.0,2
xlUP2QXKd872yxtBBZnK5A,3.63,35
0odLKY4h8LI1i4h2qcs_rQ,5.0,2
Y7Y58lefWfl1wsMHK5UJLQ,3.86,14
aD8eOsyyhTbtxqv4obofTg,3.43,7
2aji4kzMTvwRwqrIG99Pow,5.0,6
XJUqLrlB4S7JJxyTKrq4ig,4.12,16
Xv8gzlMoMiUB2PxJ1Q20Yw,3.55,276
nBFyVu9NZ9zhY49LRoULKA,3.26,19
FeDoBgyMDFxoBNf1AtUjrA,1.5,2
De6AZlZiZMD_Vk4ImKLN5w,4.5,4
nanqB6oheUuo9x1lzilx0g,4.92,13
YzNZNgpOy9tthDnczS_ajg,3.84,104
_hjpSH7vRXqjlD6usKNuHg,3.35,38
gEF7HFdaMTH933mzvpFcKQ,4.17,6
19ZqbAxrTdEJbvwjJSFsRg,4.12,24
2IqfyCoH5eO5xgFTgMpY3Q,1.0,1
u6uI0pZU6rBTb1BFofTEWw,4.0,6
0gTYNejJgsBeOqMswERNeA,3.53,15
vO1tRXng4hM4yT9fE9HZTw,3.5,5
fS3koz5W_7l_cVtJHbtmDw,4.4,5
mqR_K-ytrPrwS7x8FdNJgQ,3.0,4
Wn1iDENBQa8h5ruT32t72w,1.0,1
84RErEvW4ZKg_F0evgLa4w,5.0,1
UnRqAttCc3uXWfJbm5p1Lw,4.0,1
0kEy7zXEn8Ua51hrzjr4kg,3.83,6
P_lge3Q4PtMF8g0-jpheKg,3.67,3
DRI0GowQPNpwUfT-FX7nSg,5.0,3
4XrpU7kpxbFqMNdDEsj-xQ,3.97,228
RaDXEjZPN6mrZTsXS-Ar5g,4.0,5
XW-KGmN0Rdg5kw1SSSFkew,4.09,1104
cBG3WD3mKDfZ1BNu7Do50A,3.69,13
9xZz5Jok9Yhu70HalctuzQ,1.67,4
sWuwnnTYHLXpmPEUM62qwA,2.67,3
QP145N91uOwoacl_sOKJOA,4.12,34
Vo6UjZP3abwyXnRcpxxXMQ,3.0,5
xJ4B-jrL2bWdCKjrm0AHHw,3.45,22
TskkMzLCcmKAWTDnZqKjuA,3.8,12
EkA3SsQPXdVsmuQEZT0hGg,3.45,220
GeXNo-BDhQcQHuql0Ahb0Q,2.6,6
HzOXWuppsLyjy2iXEuXjRQ,3.51,112
Vrpi6DtFc6cmyf7p5hUYmQ,4.67,4
z__wV5MIVGdXQZAnOZUstg,5.0,1
9DcsYW3yyAC98HgyKEKKig,3.0,2
ND95DgvN7ba8MabfXE3lsw,3.82,98
k5Qp3va9jlWVOuXY_pJDLQ,3.55,60
r68j756bEp2oF7Vs36J8Xg,3.8,20
85J6UFnSvdtxMohzm21fvg,4.2,10
um3SPOfLKWq-41gRbvzKMA,3.0,4
dmDge9hDL_EusnS1_HIByw,3.71,176
RT7vDC5qkDLZp3qR8qBX7Q,2.5,5
IioY5h_4dA9yeuztUU9EJw,2.43,22
ACCUr3Ydw5XyPCmoIEdnpw,3.93,688
G_4OFn0yIhONgEWAOXPy5g,4.5,4
68vtzjl2k58XqrT89KU8xQ,3.9,368
-Ll2lk5MuVsJIBSBBnM3Tg,3.55,111
9jLgxE6Bltubt7Ri4jTC9A,3.61,122
pqKeH0FAqF8O4njxhy-p9g,2.75,5
cFWLLNBpwOGdvUOYx_Dxdg,5.0,1
2stJF2KfKlSpjqRnynyMCw,4.14,28
CUIX6FcoHYQvsijPNTAwrw,5.0,2
fjobdpYWdSUmei6JaNOzJA,1.8,6
l9pvUVw8DShTeS_U92lj5Q,3.09,11
tuuFkFLywRizZz1rI8JVMg,3.15,52
Qq9aOsSQm7FR1j_RyrL0rw,3.33,3
YwYqTAVh8OmerhaRsDCHQg,3.72,18
JXVBY8FohRmAfDRxWgbDqw,1.0,1
vXnfpkOK2djHNVsUxpSioQ,4.14,7
1ZWcu0lVNQcTOy_4yAlwBQ,3.0,2
n1qGyrzzn3Eo7iESf8Slig,5.0,1
rE93x3wRq5A2NRfHZkqMMw,4.71,8
lPqii2HRpgi3QPIoNuUSTQ,3.73,26
zNXIzyRXKGX-5lS3dy87ig,4.18,17
H74tyuIFZlnYSO7UTM8pPg,3.53,17
pw-k3TMjt1ZNB2-iRVTDlQ,4.14,159
oYzDwt8Tj-CHunezNTzkwg,2.5,2
3JfGyYgMqUsFMdE8DYLnbg,5.0,1
QNTG8oPfB-fj5szyq5M0yQ,3.29,14
_E5w7CM-NtoSnz7KlZ0cYw,3.0,1
wiWx-KMvOMMO3xHEgroPuA,3.75,4
LqtNFRU_MPDz4yVOxKh22Q,5.0,1
fxYDwL3hzjv1wjY5PeetYg,4.5,3
6jR8qqed8qg-sYKCrvqi1Q,4.82,11
EUa_Itb3iJvrMhc_zPb21Q,5.0,2
tf2v2rzllRqaaUetvCnJ0Q,5.0,1
et0EUHypAoRQQLxhgL47XA,3.23,26
Sw0a2MqKmcsXhtNPxM8vcw,4.69,13
oy_0JzDPYGXBZ2YhDhxK9w,3.6,25
tvd8Y8KNiC2in-Z9E6Qa8g,4.0,2
J2JfCaiaZku8HgfNceU8Rg,4.2,194
dpSNoo-OzlG0i8_shA99fg,4.33,3
liIQCDzDTnvXc7X8twBIjg,3.41,17
DKi8rNg_jTZpVYs5BVVnRw,4.4,5
pGEbIeS88E1mJ-G8zl6YBQ,5.0,1
IzQw260NG9RYAdLFk0j7mw,3.0,3
JrgMaBiKyZnoNcGZenKhnA,4.43,7
ssavJWZO47MKQ55_pbeuqg,3.84,124
AEU1thLvV_y8dvapefqpng,5.0,1
9FB4JTFD1rIaVQSi-MMUSg,5.0,1
d5NnpcXXJ9wX1j7sFDLbKw,1.0,1
gopGuEb-ft6cHKMyCZEvJg,2.5,3
gVP-c9rHEwtR9jlnDx8CSQ,3.22,18
aKxB07ODdkB_oJQ0t9n6SA,5.0,1
J9jys5k9dIIV5OpaylzMUg,3.5,9
LeUehvtwhD6s1Bcqo8XePQ,3.0,7
C4qz9On5-KPmquXtQtMCdA,4.83,7
EYqR6oIJDimDxEquEhWzRw,1.0,1
IJmMx-Ih1k96X78begBC5w,3.63,473
Hpn4daKlxC7Qr5Kouaib8Q,4.0,1
_JBVQQ8pR_DutAdVbY2G1A,3.72,95
b_w6gzHV1zzRM-9JCcFATw,4.0,1
1rtOtkg3bDz-W5Bwk6AKSQ,1.5,2
w5gyFR9m4nDbEqXPUtBBTw,4.12,26
-Nfj9wmdsm0cbH6aIJHKsQ,3.96,139
NHj9q6xWTGBdRgeW1CYrTQ,5.0,2
aqKYOW_hW-G-7bEXH-RUaQ,4.09,23
jvvzoDYVq3BD_Dy7eMRdhA,5.0,5
OcLcaiN33qxka1ChgdYxxg,5.0,1
ldLADofeckFH9QoyNyKfSA,5.0,3
FqeGiZCAJ3KBaCvZ28Vw7Q,1.0,1
T3PEAptAiqXVkNtnulBsNA,4.64,11
vm7ZViTKBdf2PB6DxDH79w,5.0,3
rV8D6SLUB-UGr11dFmjj2g,3.17,275
uULWPR322UOU4y0duTbbFw,4.0,1
I4_To5RSBxV4k5emWfnSAw,3.55,60
lmpqcldpHMBUlOyNMDGucw,3.72,148
U0QGtmk81ca5CK0Alh_x_w,3.51,671
FISD1dR-MrMhsEha2vZH2A,4.0,1
cprrdOVWlDZU9iMCTMtKbQ,3.94,37
qNiPCwjhSE3ARY3gLBlE4w,4.2,15
HdA3aNV4qgJQWiY2Wa9uMw,4.08,12
AhHLZWycap9iERWq4VyodQ,2.5,2
VBEbhE0ISjg6xowGNiGmgQ,3.67,55
dY9DAQxGmjO_7UCg-wPCPg,3.83,7
e_sz2K4QEZkzGbke5SkdaQ,3.25,4
TsKKPOy0qYCeqKsTXnn0qA,3.66,297
dmGuJZiJH3LK9kLhROh8hQ,3.41,60
mwyFBIMKwLRx2gXR2KJUQg,3.8,6
LQlDRC3RbKFmzhGarNNoag,3.38,8
Vx0dDvBvRYXcn5dgnpzvUw,4.16,25
woc9HK2NYBclfzcsN7Ld7Q,4.29,7
J_ylV2L50WIsS7A25D-Vzg,4.0,2
XK3jzcg2pibsHm6nlCn08w,3.53,32
V6W3fVcNEpsrrSkyL8bzqQ,4.13,15
Iycf9KNRhxvR187Qu2zZHg,3.66,319
6-mcH90ihs5JUerkm0pHzQ,3.0,2
1YjNPEbATnnZg8q1KwKMPw,4.33,3
vDrSVjYnaJJEWogx9sI0NQ,3.98,74
MniEBec53DoNdZP6YbS55Q,5.0,1
jld6latxQsFsK-d-LSSq6g,5.0,1
d-csS5vf_TK8pKM_IcQ9AA,2.75,8
ghoBw5923PH-03Rly2hRJg,4.1,41
EDKOkhhm61VpcbK_nn-Tkw,5.0,4
npcYpazveb-VVaI7tYqxjg,3.96,24
tLhVfQ368zYfX60Fi3168A,5.0,1
No_5ggN8OZkTEgvgaU_qAQ,4.35,35
qxItPVMf3-_-A79pTIm7rQ,3.8,71
Rok4xWMtttquZE073bP0HA,3.61,41
d_q279uWxKs9dGGV7_BjcA,3.71,14
X-o1X7xWlr156P_rQZy2AQ,5.0,5
RzqB_3ZlnddwwhC96z6gtQ,3.45,11
ioo6PlGvSOnhbVOD8UTIJQ,4.13,30
Ft_COhp7NwlT8Vs9SAR8Aw,3.0,2
sa-bS2OHTYg5Cxjp5Kh1og,3.46,15
bazh3LiYydXe3hvx3bF0Cw,4.12,9
58qQ6J55I1SiCMHl4PpQ0w,5.0,1
qmciwg-C3jPpYxK99jj9Tw,4.25,9
XTYX5B23tXxKZUAz3pOi1g,3.67,9
vnSa9PyjWHj2tXdZmdZcjQ,4.0,6
CbvxZGfTYdTVS7BlUpg1iA,3.68,203
HDitrG8xK9HnkU9j4d0N7w,5.0,5
wzmdB-xjGi4s8YTJvau9qQ,3.65,40
iT34uqPxJv4S4pfTzj3FtA,3.67,3
7F4Up4YERQ6WwGFfWr1ZWQ,4.0,3
DM1wEKOElT5PUQFLbLB2Tg,3.98,197
xqtbShA1yX-zD4LdQQBogA,4.44,9
MlRYW1xG9i41XJ1MQFRiww,3.0,2
kwoQghscnsa0BEbNno-jdg,2.0,2
zzQ2b-9Xu7-Tl8PNGZuspg,3.89,10
b8roZJcimSHrCkAG6Lnz6A,4.0,9
JNZZHotV_w79JKIqjsRj_Q,5.0,1
49LPQLbRI3MjTRyolv4rOA,1.33,3
5cVACUA-5e1SYyQ_E2-9iw,4.27,15
RSPbzc9odhigfqNCQIj4ow,3.75,8
NTEflpe8W1KtY8lzDG0EGw,3.62,8
tfYiqaLU5swUfMO9JJp9Dg,3.79,29
iol00wNBA-9vGjY_sdEUVQ,4.5,4
yrgHuXWeKR1tJsQhOaOppw,3.73,11
gcLZ6h2LvgpM3NvVZcExQA,3.5,2
OZkyrtJOtQPMEwj2eVKsmQ,1.0,1
n3_LkDLx1xTFqvz9KD6BZg,5.0,1
oOS5b_zw5WFxDIlqI7G3jg,5.0,2
JkpoM19M_HCXluJTf53LJA,4.09,36
pcar062LKuhjXoe7E42YRA,1.5,2
UvKQ_ZmYLVCjCZlVWwpM0w,1.0,2
SHw9bElK0JpyBY-h8qNS7Q,4.21,39
LSf-AF1UzGV4viB9LgoNjA,3.68,25
BmviOJjBJQ85UzAH5TciLw,4.55,11
MMTH5K-4i6-zcuasXA-gOQ,4.57,7
xZf1Lvi9jA5KVwSRiTspdA,4.67,9
h4knhUbSSxwLs7XtEE_pbw,3.4,109
p-OgNgPyilpqiY9E8hbjhg,3.8,5
qKrFsKGZJTfqq-hfqSSlIA,4.5,2
Aa66Zs6Lf_1_0_g50F9JVA,3.74,96
aIUefJBhBQ_UZEzryL6b8A,3.75,4
-9UkppgnOQGGbKdvppauTA,5.0,1
SCFgPrGbxQWglgljsVLNzg,2.77,13
vNViKCbxjoLb7FiI1fIubw,1.0,2
aTi0NVrcPJWbN6jAsJVcAw,3.57,449
Ioi3RA0dyn24QKP-Te7IJQ,5.0,2
gNF8usOGLdvdJL4aVp8IOQ,3.5,197
ZDw4Z7uOcJVRQdqS5ONjSA,4.24,138
0CYhB68n3xNSHwV2nUwIRA,3.0,1
2dzxeaKGUMJ3Fh1HHhAxdw,3.0,3
Jk77F96iQYiKhIlnFMk6Bw,3.5,6
CL4SZbLn3j7HU_k1uNawiQ,3.67,39
zTyebq3fMi2y4E2h0Mo2Gg,4.0,2
hY9STid77gsjqk33ECzm0w,3.81,129
-wjk1d_yt23uPcOky46beQ,1.0,1
rc17gj1nV4EHykU9_7sgwA,3.75,134
MuBtwaoKrJwywkGO5QP3VA,3.0,2
u_kYcSzhChLNSHTYkYAaSg,4.4,10
G6Rv0jJXloZiglqqLGFgBA,3.0,1
1gHORk6F1yUDrAx4EozX7Q,5.0,2
RqYQLG9q-kSZAYXSe7eWlA,3.8,5
g-NDDtPiSC2ZX7GhtFLuZg,4.55,20
22YSm1w8UoHhEwRghuc0Aw,4.15,34
QAMfGDvsuSGBYmCiES_2GA,3.5,2
qX1vpKmYfY0HS2mWxP3-6w,4.0,3
iAtdFS1svgTCgo0Ok932KQ,2.0,3
omRdKoPhk3yzJ7Cd30NLEw,3.99,82
F97G9Uy4xlTf8hocE6jS7w,2.8,15
OoNBayTyov08dFD3qJlLdg,4.0,1
k0PzO9N5-7mPiY4eS76yVw,3.86,7
jHdSGibwNyRCXy9YO7dwIQ,5.0,3
-N19X1Do7t4NAl65ALACGQ,5.0,1
GMDaH0X_fHbkNbdUTP9FGA,5.0,1
DmArFDzlt225XHBAWf5lLQ,3.12,17
g1RVXQuH9z1AdtpE8aK3Ng,5.0,3
FkfAEKje7rgqzC_CXrmm8w,5.0,4
PPbIjX5m4AvihhIQhEppHQ,4.38,8
Pxf2vR2iZ2YWFHt9M4PNTg,3.0,2
LdxngKjcYJTbuf_Q4If3Gg,4.0,1
_OLBq0aZR7K-UdPCrByatg,4.83,6
mYEKsxl_W6yVEMGE6Ccv5w,3.89,9
fksrAfKZYrhCzOjUIoFudw,3.81,210
ijEPNNgV_QhBfyNNreOmLw,3.46,145
6SxnRYFR3GUzGREKSttxJg,4.17,46
vwVd8mun9hgRcTi2xxTqGw,5.0,4
efUcLl2QBUm4cjQ4lgf5Tg,3.3,10
mpdx7lw8kYeZHFhnW74kLw,2.67,12
7oaogEbu1xBlGZaDeMl6Gw,3.97,29
Ojf_XozkuSHXKhhpxEp-Dw,3.46,153
2gK9ICdVreDVMgaYLoSkJQ,5.0,2
gxYmnUy29lXBb9swLo-q0w,3.0,3
imPRxqd3FAzzpXzVctsm2A,4.4,5
LWyjGVXxpdfDi8Xjfh4FlA,3.6,6
wUqP5bWR1iELuGt8dAWZ6g,3.34,91
5_2BuK-IWiuLhZ9VGBRYYw,3.91,615
FmJFpy9zu3EPtle1_Y7zGQ,2.82,17
83vV86x_7uuaC8kJe-XHFg,4.0,1
dcnkH3B6ZjlNJfKKWLU4Mg,3.67,57
s-5pi1QYijVabHwM39yAIg,4.0,6
pCGW55GQXSgkneb9DC8XIw,5.0,5
Gr4mKrxrRJi0Jfx2IfQwOg,4.5,4
lDUiT63wNEYbG39ijdQ7QA,4.7,10
S5dDv-MF1Hh0GmMvQLbYgQ,4.0,1
Bioi2ioXMaP0ydnEWIm6Hg,3.33,3
z4tnkTdPTryk-e77PMz_qQ,5.0,1
Zq08BRGciAp-cGfgfdWU1A,3.07,28
e4TQFVfepzHf--hnBsjntg,3.84,424
XaSDZk_rE3D7WI4EKtXM2Q,3.17,6
Kih9f2skWEmLPsJFUD9BMw,5.0,1
2JnHNk1RxNH1O2h3yw0ETQ,3.67,3
1OSnZTbS7p366J_Bt3_Ygw,5.0,2
_UroR-PVu7ZK6Iv_1TSY_w,1.0,1
0csAyu4VGRViDLRL3I3AXg,3.6,20
YswSM2KGR-VVStdT6Wxg6A,4.0,22
CTzeM5qtTA8he4kRkCS1lQ,3.78,49
RvZks2VBHdym25_d6I8YGw,3.89,10
6r139o_roDOEuP3w8HK3kg,4.34,53
Hu0DsnKzczZJWzftlqIF9g,4.0,13
ayTDHkGKppEfIe0W5KWfgA,4.67,4
z88q2MFEWgoxbkgIw8CEoA,5.0,2
GCZnepPfh7-pcLW6QGO3aQ,4.5,2
JXqC-fbrJsIN7RgHdhxNSw,3.0,2
-CL7GQLQ1kOGCpstAkcLdQ,1.0,3
4V6njyt1kO4AqPTbBQ-IuA,5.0,1
FAjbPptcEab_UABBE8ZyOg,5.0,1
4Wt2GfZQEwav03KX2tJBNg,5.0,1
ieg6shkyfP_z_dDlHGCdkQ,5.0,4
taJgBeTB3X_DYeb3P3kXrA,4.3,10
Akwr-Kqif-NylJ3-EUlnWQ,3.77,59
EcKBb9oXH4KshxF19yVo8A,4.5,2
fuyuv5OOxtrtl3oiR_xzwg,4.0,3
uDBS-jWPjVyLS-q6loF3uw,4.67,9
mtoKqaQjGPWEc5YZbrYV9w,4.8,10
skblkoyTk1Z330pyDCD-Yw,3.0,2
PVrVb1Hb2QkCALQ-3jvNAg,3.49,45
J_zxvVNx2V4fa8kPHvupSw,3.41,95
qdT9BLhYGI7MQxiFVN4RqQ,4.0,24
Ju-rMUfxp-GaxCez3Sv5Xg,1.0,1
duhDcgfmtq_dE9U4V2rs6w,3.0,2
NaESOaMQjYjceaxVtSfj2w,3.0,8
NADH23dCqDgcIczNEnKPkQ,3.83,12
oASy9SzHA2VuGgUjc_MjsA,4.25,4
DtTuVmtooVyMnGhwPrzLww,3.58,134
8E1FnftNnCgvu2wuZADX6A,4.58,26
IQSM-0_UBoOVy-XpmCkyCw,4.83,9
aqKdruX5w_EGL83cz-ov0w,5.0,1
YJYU2Rk4TT8FIh500GWj8w,1.0,1
wbnA-VYtUfp9qb_iuEjERg,4.33,3
9N5QzLGcphYTAEnpaVoftg,1.0,2
J-dnwedkHPv7tv4FLoqoQw,2.33,3
z_VrJkfBioLIeWVDwtP0CA,3.25,5
qJ9H2vKfMjEc0eeVCk1k_g,3.67,7
S_PQmdDil3oxIty5RmDuzA,4.4,5
d0WSpPmigcG30R2oJOY_Eg,1.0,1
ygY0IBNvC5bZeXa_CPlHZA,2.86,9
ML9a2PmkeE8sAwE6RnxX4g,3.67,9
WQnzd_YcOsyRCRK2HU5uwg,3.25,4
0e6TGhfPN9aVGL9WgGLCnw,4.5,2
LogquRKfP0EPKJ3hdpB4-g,2.0,1
f3N5AkPJ447xLRykBlsZgQ,1.0,1
TxflJ7yRuYRVMWeKB3s0rg,4.45,154
mhFx_-3VCd_4yPz3yy1z1w,4.0,6
GSYja8bxAjeicewxP_rjJw,3.5,3
5YQtFJsf54rxJRLEBKCKGQ,2.67,4
Yl8pSOZnIBNTnKoRWK_RIA,3.0,3
W0brtFoAOzoR8NJZ0OergA,1.0,2
_5Hz75GVUik1-lw8S1OEbg,3.41,17
NRO41h2hNywP1bbCT15kmA,4.25,13
4wB03cyIrbf_jLfodNFZoQ,4.69,13
q3U0L9fyTW2Inw4fvQh5dA,3.12,16
L8i4u5xKmX4tfjSui-6KIQ,5.0,2
ggv_maWTfGLXMQfwD_Osew,2.67,6
wRbsyZTRvjWIQk_tSwsReA,1.0,1
XxWUiGTZSHbv_0ILu3TzCw,3.72,18
yKO7J2owtDckl4QBR9-tJQ,3.89,65
i9czlE7awOwJSFzIQcinYQ,4.64,11
MsNN5pqkQSoAOtpM4ZhsSQ,3.14,7
GPMNR6WVfSE2qOwX0ZcVGw,3.67,3
zPx3-8muDiQ-LkuHaRV5Ow,2.0,3
DHUxDJwlJgkGswMxW3ALng,4.5,6
Qv4zVyKkHYgSsCINQO7hyA,3.67,3
CTd5RON67I5JB9TNWfCY_g,3.0,1
QkH5K_opnLf1lBrP0eXLqA,4.29,7
Xy4ZKXBKzX_sPIM25NrzQA,4.5,4
d9-VY3J1ChPdGQWD03LGDA,3.0,9
H28KgwXN1q0D3Fkss21Vhw,4.58,12
IBa6IJjUrW3MpmhXB6jXug,4.0,7
Gt0tpFILcaTKZ27-pafRzw,4.35,43
pxjY56Y428rCKO3zcIUxfA,2.0,1
e8wn8bgsa9nIxJhn0hqdSg,4.07,15
r4HwPqviye0Vh53l-2MQVw,3.67,3
x67gqdKYmKD8YZ3j3wmW_A,3.71,8
LhTfWzo3_DnJSFI2nLhuTw,3.0,1
vMZX1Br4TurxDAzgvvu5_Q,4.0,1
VUzGMSH9u1E3h4QxaIl6cw,3.93,280
_7EoK1dPo1Q7XlR-cS_bhA,4.14,37
eAlXLCX9LTljedeLwwUqYw,3.78,11
ApSiVO5MSR2syWwI_Dgp3w,3.67,6
DVnxcsSdUC_6BcCKL48LrA,4.17,6
mOowyNHDCwjN_1axa1nbbg,3.0,2
BKo0QW3LGBzAZug4doJrgA,3.79,317
l2sXKm5odDH92zxjCWD-kw,3.46,13
EBs2GoGUGLzvEh1lQ0Y61g,5.0,2
nRmq-MudOQMhN8u6CJM3OQ,3.0,1
A5glMhF_ZsjYi2OWCGI5nA,5.0,4
gQIeNzjnUkXGc8TOTa1VoQ,4.18,12
lL6iZch0phN5x5swRpYhGg,5.0,1
3xsTOFR8nleaPWGlpjGPfA,4.0,3
GJ-Fh023pD_lURrkzeC2Ug,3.82,11
n0YlhsC4J72O1r5YcqD7OQ,2.4,10
ngXlgVnQDSAmlSg4hvpUog,1.0,1
eTU2lGjJS2KwD926DRdT8Q,4.67,3
wTcS3cbQe2wYrNB0jBtUVQ,3.83,35
Fmt0olUuao1RDrREIMEVnw,4.0,1
O8eUfJtrkphxNK3XhOGJRQ,4.25,16
Pq1xwHm68a6cGKGvVnd9ow,2.71,7
PXlvgzU25CBGA0JHzzpmOQ,3.06,18
AGUzvg1XorMJpcVG-N0ZOw,3.11,18
Od6j5xcPqpIZVA4ki8ASZw,3.46,14
uSnVWoe8i6kIn2nA9YBvTA,5.0,1
VEdcTzqiUHchOmhPhtFEsA,4.09,22
2v1NIKiR7iDCR62L7UDJzQ,5.0,1
kA2OQAdbwOaGd3Q5ZnNIQw,3.87,26
z5oc937Ca8MQxyo0iYURkQ,4.0,3
9nviCG-MmCwHgZ6woGlKaQ,5.0,2
ALEhEr-AheKDqB8RTeuK8A,4.0,1
XqDh0QDMoMAaBvJcakze5A,3.9,22
ND2dEeCBlXK4K4HGR_olNg,4.47,18
Da4aw-NF9ond8U6XYRmT0g,3.49,63
9LbdFOKAtGOTgZ6BTpnFIA,3.72,32
0j9BH_ymVlCqm3qqFWwoFg,3.74,23
sfTfkgp4eHeIObVMZWyGiw,5.0,2
4hIgSKVFrstym0E2SEzL-g,3.64,36
UWJFYGuw4z0bYaKLzPSGjg,3.97,127
wBlxwkue3wRvKqETfty8lA,3.0,9
B0UAGNPffEYg2-cXSTBeRA,4.5,2
BxBTqLhxSg2h0-orma8kIg,5.0,3
CAXlysheDCG0oZwB5ECSAA,2.69,15
Oo8EMjZE-OelvmlQpA7N0w,3.75,4
J_VaebKCO9lhXQwt2L7c8g,5.0,2
RLd5uOdMBjUOQGjlb-6lgw,5.0,2
Hi-L1qQ1P484O59kY0tXUA,4.47,17
SEh8osVJQmmMyjJzUbXp6g,3.0,25
QFd3dM160KRCN2q1Sx892A,3.57,9
0zIaJc-aBv5yj_PeVVuw3g,4.22,9
grnD6FkgzcMxommSENftPg,3.0,1
RTJiQ-KV2L32watwxwjQ-w,3.0,1
AS6Puw52STSa7a1Ri_nqMw,1.0,2
M4PMmzaJQ2d32NazDqjxyQ,4.6,5
cX0xcnJwVnSJL3_aixesmA,5.0,1
KwQs1O_M5Y83LYrmES7KIQ,1.0,2
9rCbgSsk4DZ-14bQ0MnUuA,4.0,1
N9iTCYtxD4ost8XbbyS7Eg,2.5,9
7eQBPRSWX9s7VJUneIFoXA,4.53,20
yzvhcpxZ56YwYLX9YQNRjQ,5.0,3
V05PwCcYNiA871w0qhbH9w,4.0,1
88eJe5ywmYrrM_IyPyx8kw,3.07,271
YoxNzVXx32Kxaav6lyOQNw,4.25,13
3fAs2AX2nNsAqju8ltnMAw,3.45,12
F0ynyzcDgCm_lRFgQ-c4hQ,5.0,1
V6kXj_qlhLDXLA4_mJLeUA,5.0,2
L14jRpfyoFngFPeJiwj8FQ,4.0,4
3PIUDC4TnDytAG3hU9y-wA,2.0,1
P0oQ3cxOU5peH7qkKE6saQ,3.44,34
TkYC_SCoOxuqQU24EFDcvw,4.0,4
I8HW-b_uWtlmEy_2uiGK_g,3.0,3
W3KiZ6VyP8HBFGVck_DPnw,5.0,1
XOxQEeYRZOPdJDqOHnhYig,3.7,33
6LkJLvvNdr2nNMf40xvWjQ,3.88,286
J6WzbPpGV1PYggO58M3GQw,4.0,6
egpOSwOgYdobFaMfUhu7qw,3.79,260
TNkLN34v5aU1gku_0KLwXQ,4.69,13
BYuF8mLZ4i4uoh3UR_yTQQ,4.0,2
YDk5-q66hq6UWydldMG-3Q,5.0,1
3MIXmxmewdE8QU0XoU95kQ,4.0,4
6J_V3M-6k7hziNfuWTGh2A,4.5,2
TOo1v3ahf_OsgmAEcrz9Eg,5.0,3
kQn8UFF71x0vbQErPCSXtA,3.81,32
a7CfHv7OodtEHSM85JdLSQ,5.0,2
6rIEChxo3GyKLfJQtim1cw,3.5,2
wL4-HR-ogmYCTRxB2Qb6Mw,2.6,5
JB--t0I_L64HxfAVqDEKHw,4.68,25
ARcfT1aBg5Afkv7bgvtNHg,4.75,4
lBMCBwbAhfgb5oKqilA7CA,3.84,25
lSn-iXJGdr-jafzxFrdCeg,4.1,10
xPkLS5DmQ_zHAOgNtnGsLA,1.0,1
Vh6QXQk7DhP5tPDfY4_KCg,3.9,11
VoP6HCbPnn-DOQ_-MvQFCA,4.5,9
ZOfpCtE7a6KK8Dj5Bq_4Xw,3.27,23
ALysT3oGatOgP9mY4BP4mA,3.83,18
M6oZyb6fe5W2JXVQ3so05A,4.25,8
JOh8htsRYzNEWbpBav9xTQ,3.22,9
CKZTD59ino1MauWJCWTcRA,5.0,1
DRlg0Uif5Ii4ytsKJLmhLg,4.0,2
q7BF53ZW37csrdWV4KQoYQ,3.67,3
Sump8RdAjtJiocZAvZM9eA,5.0,1
W3y88nu7xi2gtOJU96fRXA,3.7,535
joFHyQyg2G8LnB9Ne3oBDQ,4.57,14
DJAHqaN54N8wcgjRbrqQDA,3.5,6
R0LDqSUJhqiws2x4gcRexQ,3.93,14
DALNBnk8FRV_43xaRwkVyw,5.0,2
Am9o_-bKV_yPxVY1fp7XZQ,1.0,2
tkCrjB1Lkog9aTiy9F2qvQ,4.0,3
IgTTfCvLI2o9RyAuF2yrJA,4.0,1
012iOVBiZfpK67KUCHBFdw,2.0,1
Z6_d6w5G5QkosYMRhct_Vw,3.85,129
8dRphQ8Mw9MvDLvgQiLbhg,3.39,83
rhb8tUO6p6iUgDgm4JMc8w,3.9,168
U2Khug3FFLzhjuqCb5ltsQ,4.0,87
h25aQinadF5-9eYlPqxaAQ,1.0,1
9F3ZmyGKIA6ALNWgEq3Log,3.35,48
RwCAqNrlg-odTdVyCYyLlg,4.29,7
yHZGzN6jFSGIpMU27g-RWg,3.95,59
jXIjfhfPra32b_6DodqQHw,3.69,15
OHSY29xNXlsfLKyZWWR2ZQ,5.0,4
UJYQSOgnkvDcsEWJpn3oIw,4.2,5
gDl4dMYPpuuIaNAW_Bh3qQ,3.44,713
kAOPnRMLTgIKy2498y2_pg,5.0,1
4pBuWSoAu3QBJhJSypwNwQ,3.0,5
bxQ0ONnN-zG--CH5XX9nVw,5.0,6
GAGFZkfLFZDLKCCQBr1CkQ,4.0,1
GUIssMjHzsfFs8W3E7lJlw,5.0,1
Y3oiIwIVjiazTX8W6sA71g,5.0,1
n8d36yfgt21YEIMoV4TzrA,5.0,1
OTs44TUNInIwVDX4JkYFgg,4.0,15
9db0Yv3gT2xmkAhL53WFqA,2.0,3
9cGbd7Qv15LlWO8JJe22lQ,4.0,1
